TID: 00f7c8685f7f0000, SID: 28, DID: 0, CID: 0, time stamp: 47, AID: 0, The ship created
TID: 00277d4d5f7f0000, SID: 91, DID: 1, CID: 755, time stamp: 154544, AID: 4, The ship unloading its cargo
TID: 00e77c4b5f7f0000, SID: 75, DID: 3, CID: 825, time stamp: 154579, AID: 4, The ship unloading its cargo
TID: 00277f5d5f7f0000, SID: 19, DID: 3, CID: 466, time stamp: 154683, AID: 4, The ship unloading its cargo
TID: 0057ff5e5f7f0000, SID: 64, DID: 4, CID: 898, time stamp: 154902, AID: 4, The ship unloading its cargo
TID: 00d7fb425f7f0000, SID: 99, DID: 2, CID: 905, time stamp: 155074, AID: 4, The ship unloading its cargo
TID: 00877a385f7f0000, SID: 83, DID: 0, CID: 0, time stamp: 155150, AID: 1, The ship requested permission to dock
TID: 00877a385f7f0000, SID: 83, DID: 0, CID: 0, time stamp: 155152, AID: 2, The ship docked
TID: 00877a385f7f0000, SID: 83, DID: 0, CID: 0, time stamp: 155153, AID: 5, The ship requested permission to load cargo from the dock
TID: 00877a385f7f0000, SID: 83, DID: 0, CID: 0, time stamp: 155158, AID: 7, The ship leaved the dock
TID: 00e77e5b5f7f0000, SID: 74, DID: 0, CID: 131, time stamp: 155254, AID: 4, The ship unloading its cargo
TID: 0037fd4d5f7f0000, SID: 42, DID: 4, CID: 463, time stamp: 155358, AID: 4, The ship unloading its cargo
TID: 0097ff605f7f0000, SID: 33, DID: 2, CID: 654, time stamp: 155632, AID: 4, The ship unloading its cargo
TID: 0057fe565f7f0000, SID: 53, DID: 0, CID: 291, time stamp: 155643, AID: 4, The ship unloading its cargo
TID: 00d7fe5a5f7f0000, SID: 94, DID: 2, CID: 405, time stamp: 155758, AID: 4, The ship unloading its cargo
TID: 00c77e5a5f7f0000, SID: 15, DID: 4, CID: 224, time stamp: 155767, AID: 4, The ship unloading its cargo
TID: 00c77f625f7f0000, SID: 37, DID: 1, CID: 580, time stamp: 155846, AID: 4, The ship unloading its cargo
TID: 0077fb3f5f7f0000, SID: 71, DID: 3, CID: 0, time stamp: 155907, AID: 1, The ship requested permission to dock
TID: 0077fb3f5f7f0000, SID: 71, DID: 3, CID: 0, time stamp: 155909, AID: 2, The ship docked
TID: 0077fb3f5f7f0000, SID: 71, DID: 3, CID: 0, time stamp: 155911, AID: 5, The ship requested permission to load cargo from the dock
TID: 0077fb3f5f7f0000, SID: 71, DID: 3, CID: 0, time stamp: 155915, AID: 7, The ship leaved the dock
TID: 00077d4c5f7f0000, SID: 16, DID: 1, CID: 0, time stamp: 155950, AID: 7, The ship leaved the dock
TID: 00077d4c5f7f0000, SID: 16, DID: 0, CID: 0, time stamp: 155952, AID: 8, The ship destroyed
TID: 00f7c8685f7f0000, SID: 28, DID: 1, CID: 880, time stamp: 156042, AID: 4, The ship unloading its cargo
TID: 0097fa385f7f0000, SID: 44, DID: 0, CID: 0, time stamp: 156044, AID: 1, The ship requested permission to dock
TID: 0097fa385f7f0000, SID: 44, DID: 0, CID: 0, time stamp: 156049, AID: 2, The ship docked
TID: 00077f5c5f7f0000, SID: 48, DID: 3, CID: 387, time stamp: 156051, AID: 4, The ship unloading its cargo
TID: 0097fa385f7f0000, SID: 44, DID: 0, CID: 0, time stamp: 156060, AID: 3, The ship requested permission to unload its cargo
TID: 0097fa385f7f0000, SID: 44, DID: 0, CID: 992, time stamp: 156064, AID: 4, The ship unloading its cargo
TID: 00a77f615f7f0000, SID: 22, DID: 3, CID: 156, time stamp: 156066, AID: 4, The ship unloading its cargo
TID: 00877f605f7f0000, SID: 90, DID: 2, CID: 0, time stamp: 156144, AID: 1, The ship requested permission to dock
TID: 00877f605f7f0000, SID: 90, DID: 2, CID: 0, time stamp: 156145, AID: 2, The ship docked
TID: 00877f605f7f0000, SID: 90, DID: 2, CID: 0, time stamp: 156147, AID: 3, The ship requested permission to unload its cargo
TID: 00877f605f7f0000, SID: 90, DID: 2, CID: 35, time stamp: 156148, AID: 4, The ship unloading its cargo
TID: 0017fb3c5f7f0000, SID: 81, DID: 4, CID: 0, time stamp: 156339, AID: 1, The ship requested permission to dock
TID: 0017fb3c5f7f0000, SID: 81, DID: 4, CID: 0, time stamp: 156341, AID: 2, The ship docked
TID: 0017fb3c5f7f0000, SID: 81, DID: 4, CID: 0, time stamp: 156342, AID: 3, The ship requested permission to unload its cargo
TID: 0017fb3c5f7f0000, SID: 81, DID: 4, CID: 723, time stamp: 156344, AID: 4, The ship unloading its cargo
TID: 00d7ff625f7f0000, SID: 95, DID: 0, CID: 747, time stamp: 156400, AID: 4, The ship unloading its cargo
TID: 00277c455f7f0000, SID: 61, DID: 2, CID: 946, time stamp: 156411, AID: 4, The ship unloading its cargo
TID: 00d7fc4a5f7f0000, SID: 40, DID: 3, CID: 0, time stamp: 156619, AID: 1, The ship requested permission to dock
TID: 00d7fc4a5f7f0000, SID: 40, DID: 3, CID: 0, time stamp: 156636, AID: 2, The ship docked
TID: 00e77c4b5f7f0000, SID: 75, DID: 3, CID: 984, time stamp: 156637, AID: 4, The ship unloading its cargo
TID: 00277d4d5f7f0000, SID: 91, DID: 1, CID: 901, time stamp: 156647, AID: 4, The ship unloading its cargo
TID: 00d7fc4a5f7f0000, SID: 40, DID: 3, CID: 0, time stamp: 156658, AID: 3, The ship requested permission to unload its cargo
TID: 00d7fc4a5f7f0000, SID: 40, DID: 3, CID: 430, time stamp: 156660, AID: 4, The ship unloading its cargo
TID: 00277f5d5f7f0000, SID: 19, DID: 3, CID: 479, time stamp: 156748, AID: 4, The ship unloading its cargo
TID: 0057ff5e5f7f0000, SID: 64, DID: 4, CID: 985, time stamp: 156988, AID: 4, The ship unloading its cargo
TID: 00d7fb425f7f0000, SID: 99, DID: 2, CID: 931, time stamp: 157166, AID: 4, The ship unloading its cargo
TID: 00e77e5b5f7f0000, SID: 74, DID: 0, CID: 206, time stamp: 157329, AID: 4, The ship unloading its cargo
TID: 0037fd4d5f7f0000, SID: 42, DID: 4, CID: 548, time stamp: 157441, AID: 4, The ship unloading its cargo
TID: 0097ff605f7f0000, SID: 33, DID: 2, CID: 0, time stamp: 157706, AID: 5, The ship requested permission to load cargo from the dock
TID: 0097ff605f7f0000, SID: 33, DID: 2, CID: 0, time stamp: 157729, AID: 7, The ship leaved the dock
TID: 0057fe565f7f0000, SID: 53, DID: 0, CID: 409, time stamp: 157731, AID: 4, The ship unloading its cargo
TID: 0097fd505f7f0000, SID: 67, DID: 1, CID: 0, time stamp: 157813, AID: 1, The ship requested permission to dock
TID: 00d7fe5a5f7f0000, SID: 94, DID: 2, CID: 484, time stamp: 157815, AID: 4, The ship unloading its cargo
TID: 0097fd505f7f0000, SID: 67, DID: 1, CID: 0, time stamp: 157815, AID: 2, The ship docked
TID: 0097fd505f7f0000, SID: 67, DID: 1, CID: 0, time stamp: 157822, AID: 3, The ship requested permission to unload its cargo
TID: 0097fd505f7f0000, SID: 67, DID: 1, CID: 217, time stamp: 157825, AID: 4, The ship unloading its cargo
TID: 00c77e5a5f7f0000, SID: 15, DID: 4, CID: 282, time stamp: 157827, AID: 4, The ship unloading its cargo
TID: 00677d4f5f7f0000, SID: 98, DID: 2, CID: 0, time stamp: 157859, AID: 1, The ship requested permission to dock
TID: 00677d4f5f7f0000, SID: 98, DID: 2, CID: 0, time stamp: 157861, AID: 2, The ship docked
TID: 00677d4f5f7f0000, SID: 98, DID: 2, CID: 0, time stamp: 157863, AID: 3, The ship requested permission to unload its cargo
TID: 00677d4f5f7f0000, SID: 98, DID: 2, CID: 874, time stamp: 157864, AID: 4, The ship unloading its cargo
TID: 00c77f625f7f0000, SID: 37, DID: 1, CID: 0, time stamp: 157901, AID: 5, The ship requested permission to load cargo from the dock
TID: 00c77f625f7f0000, SID: 37, DID: 1, CID: 0, time stamp: 157905, AID: 7, The ship leaved the dock
TID: 00f7c8685f7f0000, SID: 28, DID: 1, CID: 956, time stamp: 158121, AID: 4, The ship unloading its cargo
TID: 0097fa385f7f0000, SID: 44, DID: 0, CID: 0, time stamp: 158140, AID: 7, The ship leaved the dock
TID: 0097fa385f7f0000, SID: 44, DID: 0, CID: 0, time stamp: 158145, AID: 8, The ship destroyed
TID: 00a77f615f7f0000, SID: 22, DID: 3, CID: 229, time stamp: 158140, AID: 4, The ship unloading its cargo
TID: 00077f5c5f7f0000, SID: 48, DID: 3, CID: 603, time stamp: 158167, AID: 4, The ship unloading its cargo
TID: 00877f605f7f0000, SID: 90, DID: 2, CID: 74, time stamp: 158204, AID: 4, The ship unloading its cargo
TID: 0037fc455f7f0000, SID: 24, DID: 1, CID: 0, time stamp: 158214, AID: 1, The ship requested permission to dock
TID: 0037fc455f7f0000, SID: 24, DID: 1, CID: 0, time stamp: 158216, AID: 2, The ship docked
TID: 0037fc455f7f0000, SID: 24, DID: 1, CID: 0, time stamp: 158218, AID: 3, The ship requested permission to unload its cargo
TID: 0037fc455f7f0000, SID: 24, DID: 1, CID: 701, time stamp: 158219, AID: 4, The ship unloading its cargo
TID: 00e77d535f7f0000, SID: 41, DID: 4, CID: 0, time stamp: 158423, AID: 1, The ship requested permission to dock
TID: 00e77d535f7f0000, SID: 41, DID: 4, CID: 0, time stamp: 158428, AID: 2, The ship docked
TID: 00d7ff625f7f0000, SID: 95, DID: 0, CID: 827, time stamp: 158430, AID: 4, The ship unloading its cargo
TID: 0017fb3c5f7f0000, SID: 81, DID: 4, CID: 748, time stamp: 158441, AID: 4, The ship unloading its cargo
TID: 00e77d535f7f0000, SID: 41, DID: 4, CID: 0, time stamp: 158452, AID: 3, The ship requested permission to unload its cargo
TID: 00e77d535f7f0000, SID: 41, DID: 4, CID: 94, time stamp: 158465, AID: 4, The ship unloading its cargo
TID: 00277c455f7f0000, SID: 61, DID: 2, CID: 0, time stamp: 158492, AID: 7, The ship leaved the dock
TID: 00277c455f7f0000, SID: 61, DID: 0, CID: 0, time stamp: 158494, AID: 8, The ship destroyed
TID: 00e77c4b5f7f0000, SID: 75, DID: 3, CID: 0, time stamp: 158698, AID: 7, The ship leaved the dock
TID: 00e77c4b5f7f0000, SID: 75, DID: 0, CID: 0, time stamp: 158700, AID: 8, The ship destroyed
TID: 00277d4d5f7f0000, SID: 91, DID: 1, CID: 978, time stamp: 158712, AID: 4, The ship unloading its cargo
TID: 00d7fc4a5f7f0000, SID: 40, DID: 3, CID: 469, time stamp: 158719, AID: 4, The ship unloading its cargo
TID: 00277f5d5f7f0000, SID: 19, DID: 3, CID: 510, time stamp: 158802, AID: 4, The ship unloading its cargo
TID: 00e77f635f7f0000, SID: 0, DID: 3, CID: 0, time stamp: 158970, AID: 1, The ship requested permission to dock
TID: 00e77f635f7f0000, SID: 0, DID: 3, CID: 0, time stamp: 158972, AID: 2, The ship docked
TID: 00e77f635f7f0000, SID: 0, DID: 3, CID: 0, time stamp: 158974, AID: 3, The ship requested permission to unload its cargo
TID: 00e77f635f7f0000, SID: 0, DID: 3, CID: 24, time stamp: 158975, AID: 4, The ship unloading its cargo
TID: 0057ff5e5f7f0000, SID: 64, DID: 4, CID: 0, time stamp: 159056, AID: 7, The ship leaved the dock
TID: 0057ff5e5f7f0000, SID: 64, DID: 0, CID: 0, time stamp: 159058, AID: 8, The ship destroyed
TID: 00d7fb425f7f0000, SID: 99, DID: 2, CID: 995, time stamp: 159223, AID: 4, The ship unloading its cargo
TID: 00e77e5b5f7f0000, SID: 74, DID: 0, CID: 549, time stamp: 159421, AID: 4, The ship unloading its cargo
TID: 0017fd4c5f7f0000, SID: 45, DID: 1, CID: 0, time stamp: 159480, AID: 1, The ship requested permission to dock
TID: 0017fd4c5f7f0000, SID: 45, DID: 1, CID: 0, time stamp: 159482, AID: 2, The ship docked
TID: 0017fd4c5f7f0000, SID: 45, DID: 1, CID: 0, time stamp: 159484, AID: 3, The ship requested permission to unload its cargo
TID: 0017fd4c5f7f0000, SID: 45, DID: 1, CID: 269, time stamp: 159485, AID: 4, The ship unloading its cargo
TID: 0037fd4d5f7f0000, SID: 42, DID: 4, CID: 707, time stamp: 159531, AID: 4, The ship unloading its cargo
TID: 0057fe565f7f0000, SID: 53, DID: 0, CID: 473, time stamp: 159815, AID: 4, The ship unloading its cargo
TID: 0097fd505f7f0000, SID: 67, DID: 1, CID: 421, time stamp: 159884, AID: 4, The ship unloading its cargo
TID: 00c77e5a5f7f0000, SID: 15, DID: 4, CID: 349, time stamp: 159886, AID: 4, The ship unloading its cargo
TID: 00d7fe5a5f7f0000, SID: 94, DID: 2, CID: 517, time stamp: 159893, AID: 4, The ship unloading its cargo
TID: 00677d4f5f7f0000, SID: 98, DID: 2, CID: 957, time stamp: 159919, AID: 4, The ship unloading its cargo
TID: 00f7c8685f7f0000, SID: 28, DID: 1, CID: 0, time stamp: 160213, AID: 7, The ship leaved the dock
TID: 00f7c8685f7f0000, SID: 28, DID: 0, CID: 0, time stamp: 160231, AID: 8, The ship destroyed
TID: 00877f605f7f0000, SID: 90, DID: 2, CID: 119, time stamp: 160236, AID: 4, The ship unloading its cargo
TID: 00077f5c5f7f0000, SID: 48, DID: 3, CID: 0, time stamp: 160242, AID: 5, The ship requested permission to load cargo from the dock
TID: 00077f5c5f7f0000, SID: 48, DID: 3, CID: 0, time stamp: 160251, AID: 7, The ship leaved the dock
TID: 00a77f615f7f0000, SID: 22, DID: 3, CID: 256, time stamp: 160253, AID: 4, The ship unloading its cargo
TID: 0037fc455f7f0000, SID: 24, DID: 1, CID: 981, time stamp: 160284, AID: 4, The ship unloading its cargo
TID: 00d7ff625f7f0000, SID: 95, DID: 0, CID: 868, time stamp: 160527, AID: 4, The ship unloading its cargo
TID: 0017fb3c5f7f0000, SID: 81, DID: 4, CID: 0, time stamp: 160533, AID: 5, The ship requested permission to load cargo from the dock
TID: 0017fb3c5f7f0000, SID: 81, DID: 4, CID: 0, time stamp: 160538, AID: 7, The ship leaved the dock
TID: 00e77d535f7f0000, SID: 41, DID: 4, CID: 189, time stamp: 160545, AID: 4, The ship unloading its cargo
TID: 00277d4d5f7f0000, SID: 91, DID: 1, CID: 0, time stamp: 160806, AID: 5, The ship requested permission to load cargo from the dock
TID: 00277d4d5f7f0000, SID: 91, DID: 1, CID: 0, time stamp: 160811, AID: 7, The ship leaved the dock
TID: 00d7fc4a5f7f0000, SID: 40, DID: 3, CID: 745, time stamp: 160815, AID: 4, The ship unloading its cargo
TID: 00277f5d5f7f0000, SID: 19, DID: 3, CID: 518, time stamp: 160857, AID: 4, The ship unloading its cargo
TID: 00877c485f7f0000, SID: 78, DID: 4, CID: 0, time stamp: 160948, AID: 1, The ship requested permission to dock
TID: 00877c485f7f0000, SID: 78, DID: 4, CID: 0, time stamp: 160950, AID: 2, The ship docked
TID: 00877c485f7f0000, SID: 78, DID: 4, CID: 0, time stamp: 160951, AID: 3, The ship requested permission to unload its cargo
TID: 00877c485f7f0000, SID: 78, DID: 4, CID: 406, time stamp: 160953, AID: 4, The ship unloading its cargo
TID: 00e77f635f7f0000, SID: 0, DID: 3, CID: 56, time stamp: 161060, AID: 4, The ship unloading its cargo
TID: 00d7fb425f7f0000, SID: 99, DID: 2, CID: 0, time stamp: 161308, AID: 7, The ship leaved the dock
TID: 00d7fb425f7f0000, SID: 99, DID: 0, CID: 0, time stamp: 161310, AID: 8, The ship destroyed
TID: 00e77e5b5f7f0000, SID: 74, DID: 0, CID: 0, time stamp: 161506, AID: 7, The ship leaved the dock
TID: 00e77e5b5f7f0000, SID: 74, DID: 0, CID: 0, time stamp: 161508, AID: 8, The ship destroyed
TID: 0017fd4c5f7f0000, SID: 45, DID: 1, CID: 650, time stamp: 161518, AID: 4, The ship unloading its cargo
TID: 0037fd4d5f7f0000, SID: 42, DID: 4, CID: 806, time stamp: 161615, AID: 4, The ship unloading its cargo
TID: 0057fe565f7f0000, SID: 53, DID: 0, CID: 620, time stamp: 161899, AID: 4, The ship unloading its cargo
TID: 0097fd505f7f0000, SID: 67, DID: 1, CID: 0, time stamp: 161940, AID: 5, The ship requested permission to load cargo from the dock
TID: 0097fd505f7f0000, SID: 67, DID: 1, CID: 0, time stamp: 161944, AID: 7, The ship leaved the dock
TID: 00d7fe5a5f7f0000, SID: 94, DID: 2, CID: 558, time stamp: 161960, AID: 4, The ship unloading its cargo
TID: 00c77e5a5f7f0000, SID: 15, DID: 4, CID: 561, time stamp: 161966, AID: 4, The ship unloading its cargo
TID: 00677d4f5f7f0000, SID: 98, DID: 2, CID: 0, time stamp: 161974, AID: 5, The ship requested permission to load cargo from the dock
TID: 00677d4f5f7f0000, SID: 98, DID: 2, CID: 0, time stamp: 161979, AID: 7, The ship leaved the dock
TID: 0057fa365f7f0000, SID: 38, DID: 3, CID: 0, time stamp: 162068, AID: 1, The ship requested permission to dock
TID: 0057fa365f7f0000, SID: 38, DID: 3, CID: 0, time stamp: 162070, AID: 2, The ship docked
TID: 0057fa365f7f0000, SID: 38, DID: 3, CID: 0, time stamp: 162071, AID: 7, The ship leaved the dock
TID: 0057fa365f7f0000, SID: 38, DID: 0, CID: 0, time stamp: 162073, AID: 8, The ship destroyed
TID: 00877f605f7f0000, SID: 90, DID: 2, CID: 134, time stamp: 162324, AID: 4, The ship unloading its cargo
TID: 0037fc455f7f0000, SID: 24, DID: 1, CID: 0, time stamp: 162330, AID: 5, The ship requested permission to load cargo from the dock
TID: 0037fc455f7f0000, SID: 24, DID: 1, CID: 0, time stamp: 162336, AID: 7, The ship leaved the dock
TID: 0057fb3e5f7f0000, SID: 30, DID: 1, CID: 0, time stamp: 162336, AID: 1, The ship requested permission to dock
TID: 0057fb3e5f7f0000, SID: 30, DID: 1, CID: 0, time stamp: 162345, AID: 2, The ship docked
TID: 00a77f615f7f0000, SID: 22, DID: 3, CID: 360, time stamp: 162346, AID: 4, The ship unloading its cargo
TID: 0057fb3e5f7f0000, SID: 30, DID: 1, CID: 0, time stamp: 162355, AID: 5, The ship requested permission to load cargo from the dock
TID: 0057fb3e5f7f0000, SID: 30, DID: 1, CID: 0, time stamp: 162360, AID: 7, The ship leaved the dock
TID: 00477e565f7f0000, SID: 89, DID: 3, CID: 0, time stamp: 162510, AID: 1, The ship requested permission to dock
TID: 00477e565f7f0000, SID: 89, DID: 3, CID: 0, time stamp: 162512, AID: 2, The ship docked
TID: 00477e565f7f0000, SID: 89, DID: 3, CID: 0, time stamp: 162513, AID: 3, The ship requested permission to unload its cargo
TID: 00477e565f7f0000, SID: 89, DID: 3, CID: 178, time stamp: 162515, AID: 4, The ship unloading its cargo
TID: 00d7ff625f7f0000, SID: 95, DID: 0, CID: 967, time stamp: 162584, AID: 4, The ship unloading its cargo
TID: 00e77d535f7f0000, SID: 41, DID: 4, CID: 226, time stamp: 162608, AID: 4, The ship unloading its cargo
TID: 00d7fd525f7f0000, SID: 57, DID: 0, CID: 0, time stamp: 162881, AID: 1, The ship requested permission to dock
TID: 00d7fd525f7f0000, SID: 57, DID: 0, CID: 0, time stamp: 162883, AID: 2, The ship docked
TID: 00d7fd525f7f0000, SID: 57, DID: 0, CID: 0, time stamp: 162885, AID: 3, The ship requested permission to unload its cargo
TID: 00d7fd525f7f0000, SID: 57, DID: 0, CID: 161, time stamp: 162886, AID: 4, The ship unloading its cargo
TID: 00f7fb435f7f0000, SID: 77, DID: 2, CID: 0, time stamp: 162893, AID: 1, The ship requested permission to dock
TID: 00f7fb435f7f0000, SID: 77, DID: 2, CID: 0, time stamp: 162899, AID: 2, The ship docked
TID: 00f7fb435f7f0000, SID: 77, DID: 2, CID: 0, time stamp: 162901, AID: 3, The ship requested permission to unload its cargo
TID: 00f7fb435f7f0000, SID: 77, DID: 2, CID: 711, time stamp: 162907, AID: 4, The ship unloading its cargo
TID: 00277f5d5f7f0000, SID: 19, DID: 3, CID: 0, time stamp: 162902, AID: 7, The ship leaved the dock
TID: 00d7fc4a5f7f0000, SID: 40, DID: 3, CID: 0, time stamp: 162914, AID: 7, The ship leaved the dock
TID: 00277f5d5f7f0000, SID: 19, DID: 0, CID: 0, time stamp: 162915, AID: 8, The ship destroyed
TID: 00d7fc4a5f7f0000, SID: 40, DID: 0, CID: 0, time stamp: 162932, AID: 8, The ship destroyed
TID: 00877c485f7f0000, SID: 78, DID: 4, CID: 637, time stamp: 163008, AID: 4, The ship unloading its cargo
TID: 00e77f635f7f0000, SID: 0, DID: 3, CID: 118, time stamp: 163127, AID: 4, The ship unloading its cargo
TID: 0017fa345f7f0000, SID: 86, DID: 3, CID: 0, time stamp: 163150, AID: 1, The ship requested permission to dock
TID: 0017fa345f7f0000, SID: 86, DID: 3, CID: 0, time stamp: 163152, AID: 2, The ship docked
TID: 0017fa345f7f0000, SID: 86, DID: 3, CID: 0, time stamp: 163153, AID: 5, The ship requested permission to load cargo from the dock
TID: 0017fa345f7f0000, SID: 86, DID: 3, CID: 0, time stamp: 163157, AID: 7, The ship leaved the dock
TID: 0037ff5d5f7f0000, SID: 55, DID: 2, CID: 0, time stamp: 163389, AID: 1, The ship requested permission to dock
TID: 0037ff5d5f7f0000, SID: 55, DID: 2, CID: 0, time stamp: 163392, AID: 2, The ship docked
TID: 0037ff5d5f7f0000, SID: 55, DID: 2, CID: 0, time stamp: 163393, AID: 3, The ship requested permission to unload its cargo
TID: 0037ff5d5f7f0000, SID: 55, DID: 2, CID: 69, time stamp: 163395, AID: 4, The ship unloading its cargo
TID: 0017fd4c5f7f0000, SID: 45, DID: 1, CID: 769, time stamp: 163587, AID: 4, The ship unloading its cargo
TID: 0037fd4d5f7f0000, SID: 42, DID: 4, CID: 0, time stamp: 163671, AID: 5, The ship requested permission to load cargo from the dock
TID: 0037fd4d5f7f0000, SID: 42, DID: 4, CID: 0, time stamp: 163676, AID: 7, The ship leaved the dock
TID: 00677c475f7f0000, SID: 10, DID: 0, CID: 0, time stamp: 163680, AID: 1, The ship requested permission to dock
TID: 00677c475f7f0000, SID: 10, DID: 0, CID: 0, time stamp: 163683, AID: 2, The ship docked
